,idGame,nWeekHome,Date,year,IdHomeTeam,FTG_asH,FT_against_H,FT_RESULT,HTG_asH,HT_against_H,HT_RESULT,Referee,Shoot_asH,Shoot_against_H,ShootTarget_asH,ShootTarget_against_H,Fouls_asH,Fouls_against_H,Corner_asH,Corner_against_H,YellowC_asH,YellowC_against_H,RedC_asH,RedC_againts_H,Shoot_asH_last_3_cumsum,Shoot_asH_last_3_mean,Shoot_asH_last_6_cumsum,Shoot_asH_last_6_mean,Shoot_asH_last_10_cumsum,Shoot_asH_last_10_mean,Shoot_asH_last_infinity_cumsum,Shoot_asH_last_infinity_mean,ShootTarget_asH_last_3_cumsum,ShootTarget_asH_last_3_mean,ShootTarget_asH_last_6_cumsum,ShootTarget_asH_last_6_mean,ShootTarget_asH_last_10_cumsum,ShootTarget_asH_last_10_mean,ShootTarget_asH_last_infinity_cumsum,ShootTarget_asH_last_infinity_mean,Fouls_asH_last_3_cumsum,Fouls_asH_last_3_mean,Fouls_asH_last_6_cumsum,Fouls_asH_last_6_mean,Fouls_asH_last_10_cumsum,Fouls_asH_last_10_mean,Fouls_asH_last_infinity_cumsum,Fouls_asH_last_infinity_mean,Corner_asH_last_3_cumsum,Corner_asH_last_3_mean,Corner_asH_last_6_cumsum,Corner_asH_last_6_mean,Corner_asH_last_10_cumsum,Corner_asH_last_10_mean,Corner_asH_last_infinity_cumsum,Corner_asH_last_infinity_mean,FTG_asH_last_3_cumsum,FTG_asH_last_3_mean,FTG_asH_last_6_cumsum,FTG_asH_last_6_mean,FTG_asH_last_10_cumsum,FTG_asH_last_10_mean,FTG_asH_last_infinity_cumsum,FTG_asH_last_infinity_mean,HTG_asH_last_3_cumsum,HTG_asH_last_3_mean,HTG_asH_last_6_cumsum,HTG_asH_last_6_mean,HTG_asH_last_10_cumsum,HTG_asH_last_10_mean,HTG_asH_last_infinity_cumsum,HTG_asH_last_infinity_mean,YellowC_asH_last_3_cumsum,YellowC_asH_last_3_mean,YellowC_asH_last_6_cumsum,YellowC_asH_last_6_mean,YellowC_asH_last_10_cumsum,YellowC_asH_last_10_mean,YellowC_asH_last_infinity_cumsum,YellowC_asH_last_infinity_mean,RedC_asH_last_3_cumsum,RedC_asH_last_3_mean,RedC_asH_last_6_cumsum,RedC_asH_last_6_mean,RedC_asH_last_10_cumsum,RedC_asH_last_10_mean,RedC_asH_last_infinity_cumsum,RedC_asH_last_infinity_mean,FT_against_H_last_3_cumsum,FT_against_H_last_3_mean,FT_against_H_last_6_cumsum,FT_against_H_last_6_mean,FT_against_H_last_10_cumsum,FT_against_H_last_10_mean,FT_against_H_last_infinity_cumsum,FT_against_H_last_infinity_mean,HT_against_H_last_3_cumsum,HT_against_H_last_3_mean,HT_against_H_last_6_cumsum,HT_against_H_last_6_mean,HT_against_H_last_10_cumsum,HT_against_H_last_10_mean,HT_against_H_last_infinity_cumsum,HT_against_H_last_infinity_mean,Shoot_against_H_last_3_cumsum,Shoot_against_H_last_3_mean,Shoot_against_H_last_6_cumsum,Shoot_against_H_last_6_mean,Shoot_against_H_last_10_cumsum,Shoot_against_H_last_10_mean,Shoot_against_H_last_infinity_cumsum,Shoot_against_H_last_infinity_mean,ShootTarget_against_H_last_3_cumsum,ShootTarget_against_H_last_3_mean,ShootTarget_against_H_last_6_cumsum,ShootTarget_against_H_last_6_mean,ShootTarget_against_H_last_10_cumsum,ShootTarget_against_H_last_10_mean,ShootTarget_against_H_last_infinity_cumsum,ShootTarget_against_H_last_infinity_mean,Fouls_against_H_last_3_cumsum,Fouls_against_H_last_3_mean,Fouls_against_H_last_6_cumsum,Fouls_against_H_last_6_mean,Fouls_against_H_last_10_cumsum,Fouls_against_H_last_10_mean,Fouls_against_H_last_infinity_cumsum,Fouls_against_H_last_infinity_mean,Corner_against_H_last_3_cumsum,Corner_against_H_last_3_mean,Corner_against_H_last_6_cumsum,Corner_against_H_last_6_mean,Corner_against_H_last_10_cumsum,Corner_against_H_last_10_mean,Corner_against_H_last_infinity_cumsum,Corner_against_H_last_infinity_mean,RedC_againts_H_last_3_cumsum,RedC_againts_H_last_3_mean,RedC_againts_H_last_6_cumsum,RedC_againts_H_last_6_mean,RedC_againts_H_last_10_cumsum,RedC_againts_H_last_10_mean,RedC_againts_H_last_infinity_cumsum,RedC_againts_H_last_infinity_mean,YellowC_against_H_last_3_cumsum,YellowC_against_H_last_3_mean,YellowC_against_H_last_6_cumsum,YellowC_against_H_last_6_mean,YellowC_against_H_last_10_cumsum,YellowC_against_H_last_10_mean,YellowC_against_H_last_infinity_cumsum,YellowC_against_H_last_infinity_mean
20,Blackburn_Man City_2003,2,2003-08-25,2003,3,2,3,Lost,1,1,Draw,A Wiley,14,13,10,5,14,10,9,0,2,1,0,0,,,,,,,25,12.5,,,,,,,13,6.5,,,,,,,8,4.0,,,,,,,6,3.0,,,,,,,5,2.5,,,,,,,2,1.0,,,,,,,1,0.5,,,,,,,0,0.0,,,,,,,1,0.5,,,,,,,0,0.0,,,,,,,8,4.0,,,,,,,5,2.5,,,,,,,14,7.0,,,,,,,2,1.0,,,,,,,0,0.0,,,,,,,1,0.5
21,Charlton_Everton_2003,2,2003-08-26,2003,10,2,2,Draw,1,1,Draw,S Dunn,10,13,4,4,8,8,6,8,1,1,0,0,,,,,,,10,5.0,,,,,,,5,2.5,,,,,,,12,6.0,,,,,,,4,2.0,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,2,1.0,,,,,,,1,0.5,,,,,,,3,1.5,,,,,,,2,1.0,,,,,,,14,7.0,,,,,,,8,4.0,,,,,,,16,8.0,,,,,,,7,3.5,,,,,,,0,0.0,,,,,,,1,0.5
22,Portsmouth_Bolton_2003,2,2003-08-26,2003,26,4,0,Winn,0,0,Draw,D Gallagher,13,13,8,4,12,14,0,4,2,4,0,0,,,,,,,4,2.0,,,,,,,3,1.5,,,,,,,18,9.0,,,,,,,7,3.5,,,,,,,2,1.0,,,,,,,1,0.5,,,,,,,2,1.0,,,,,,,0,0.0,,,,,,,1,0.5,,,,,,,0,0.0,,,,,,,9,4.5,,,,,,,5,2.5,,,,,,,22,11.0,,,,,,,9,4.5,,,,,,,1,0.5,,,,,,,1,0.5
23,Leicester_Middlesbrough_2003,2,2003-08-26,2003,19,0,0,Draw,0,0,Draw,G Barber,12,13,4,3,17,16,6,4,3,2,0,0,,,,,,,12,6.0,,,,,,,7,3.5,,,,,,,27,13.5,,,,,,,2,1.0,,,,,,,2,1.0,,,,,,,2,1.0,,,,,,,3,1.5,,,,,,,0,0.0,,,,,,,2,1.0,,,,,,,0,0.0,,,,,,,13,6.5,,,,,,,10,5.0,,,,,,,15,7.5,,,,,,,7,3.5,,,,,,,0,0.0,,,,,,,1,0.5
24,Leeds_Southampton_2003,2,2003-08-26,2003,18,0,0,Draw,0,0,Draw,P Durkin,15,14,6,8,10,11,6,10,2,3,0,0,,,,,,,8,4.0,,,,,,,3,1.5,,,,,,,19,9.5,,,,,,,4,2.0,,,,,,,2,1.0,,,,,,,1,0.5,,,,,,,4,2.0,,,,,,,0,0.0,,,,,,,2,1.0,,,,,,,1,0.5,,,,,,,19,9.5,,,,,,,10,5.0,,,,,,,16,8.0,,,,,,,8,4.0,,,,,,,0,0.0,,,,,,,2,1.0
25,Arsenal_Aston Villa_2003,2,2003-08-27,2003,0,2,0,Winn,0,0,Draw,M Dean,14,6,6,3,16,16,2,6,3,4,0,0,,,,,,,11,5.5,,,,,,,5,2.5,,,,,,,8,4.0,,,,,,,6,3.0,,,,,,,2,1.0,,,,,,,1,0.5,,,,,,,1,0.5,,,,,,,1,0.5,,,,,,,1,0.5,,,,,,,0,0.0,,,,,,,13,6.5,,,,,,,7,3.5,,,,,,,15,7.5,,,,,,,9,4.5,,,,,,,1,0.5,,,,,,,3,1.5
26,Man United_Wolves_2003,2,2003-08-27,2003,22,1,0,Winn,0,0,Draw,G Poll,14,12,5,2,6,12,10,2,2,2,0,0,,,,,,,13,6.5,,,,,,,6,3.0,,,,,,,12,6.0,,,,,,,8,4.0,,,,,,,4,2.0,,,,,,,1,0.5,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,15,7.5,,,,,,,5,2.5,,,,,,,8,4.0,,,,,,,4,2.0,,,,,,,0,0.0,,,,,,,4,2.0
27,Liverpool_Tottenham_2003,2,2003-08-27,2003,20,0,0,Draw,0,0,Draw,U Rennie,22,9,10,4,20,27,8,5,2,5,0,0,,,,,,,12,6.0,,,,,,,7,3.5,,,,,,,13,6.5,,,,,,,8,4.0,,,,,,,1,0.5,,,,,,,0,0.0,,,,,,,3,1.5,,,,,,,0,0.0,,,,,,,2,1.0,,,,,,,1,0.5,,,,,,,10,5.0,,,,,,,6,3.0,,,,,,,12,6.0,,,,,,,6,3.0,,,,,,,0,0.0,,,,,,,1,0.5
28,Newcastle_Birmingham_2003,2,2003-08-30,2003,24,0,1,Lost,0,0,Draw,M Messias,19,7,10,3,15,15,9,6,2,1,0,0,,,,,,,7,3.5,,,,,,,5,2.5,,,,,,,18,9.0,,,,,,,2,1.0,,,,,,,1,0.5,,,,,,,1,0.5,,,,,,,2,1.0,,,,,,,0,0.0,,,,,,,2,1.0,,,,,,,0,0.0,,,,,,,11,5.5,,,,,,,8,4.0,,,,,,,14,7.0,,,,,,,4,2.0,,,,,,,0,0.0,,,,,,,2,1.0
29,Everton_Liverpool_2003,2,2003-08-30,2003,14,0,3,Lost,0,1,Lost,M Riley,11,18,5,11,22,17,9,5,3,3,0,0,,,,,,,10,5.0,,,,,,,8,4.0,,,,,,,15,7.5,,,,,,,4,2.0,,,,,,,3,1.5,,,,,,,3,1.5,,,,,,,2,1.0,,,,,,,0,0.0,,,,,,,1,0.5,,,,,,,0,0.0,,,,,,,23,11.5,,,,,,,15,7.5,,,,,,,14,7.0,,,,,,,10,5.0,,,,,,,0,0.0,,,,,,,4,2.0
30,Middlesbrough_Leeds_2003,2,2003-08-30,2003,23,2,3,Lost,0,1,Lost,N Barry,27,8,16,4,17,21,6,3,2,3,0,0,,,,,,,10,5.0,,,,,,,4,2.0,,,,,,,11,5.5,,,,,,,3,1.5,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,1,0.5,,,,,,,0,0.0,,,,,,,4,2.0,,,,,,,3,1.5,,,,,,,14,7.0,,,,,,,10,5.0,,,,,,,7,3.5,,,,,,,5,2.5,,,,,,,0,0.0,,,,,,,0,0.0
31,Aston Villa_Leicester_2003,2,2003-08-30,2003,1,3,1,Winn,3,0,Winn,S Bennett,10,5,8,4,18,17,11,1,1,2,0,1,,,,,,,14,7.0,,,,,,,9,4.5,,,,,,,16,8.0,,,,,,,8,4.0,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,15,7.5,,,,,,,9,4.5,,,,,,,7,3.5,,,,,,,9,4.5,,,,,,,0,0.0,,,,,,,1,0.5
32,Bolton_Charlton_2003,2,2003-08-30,2003,5,0,0,Draw,0,0,Draw,A Wiley,13,7,9,1,18,16,12,3,4,2,0,0,,,,,,,16,8.0,,,,,,,10,5.0,,,,,,,11,5.5,,,,,,,9,4.5,,,,,,,2,1.0,,,,,,,2,1.0,,,,,,,2,1.0,,,,,,,0,0.0,,,,,,,2,1.0,,,,,,,0,0.0,,,,,,,10,5.0,,,,,,,5,2.5,,,,,,,15,7.5,,,,,,,2,1.0,,,,,,,1,0.5,,,,,,,4,2.0
33,Tottenham_Fulham_2003,2,2003-08-30,2003,34,0,3,Lost,0,1,Lost,J Winter,18,9,6,5,15,13,9,4,0,2,0,0,,,,,,,20,10.0,,,,,,,4,2.0,,,,,,,14,7.0,,,,,,,6,3.0,,,,,,,2,1.0,,,,,,,1,0.5,,,,,,,1,0.5,,,,,,,0,0.0,,,,,,,1,0.5,,,,,,,1,0.5,,,,,,,5,2.5,,,,,,,2,1.0,,,,,,,14,7.0,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,2,1.0
34,Chelsea_Blackburn_2003,2,2003-08-30,2003,11,2,2,Draw,1,1,Draw,M Dean,12,7,5,4,11,19,3,4,0,4,0,0,,,,,,,17,8.5,,,,,,,7,3.5,,,,,,,12,6.0,,,,,,,7,3.5,,,,,,,2,1.0,,,,,,,2,1.0,,,,,,,0,0.0,,,,,,,1,0.5,,,,,,,1,0.5,,,,,,,1,0.5,,,,,,,5,2.5,,,,,,,1,0.5,,,,,,,18,9.0,,,,,,,2,1.0,,,,,,,2,1.0,,,,,,,3,1.5
35,Wolves_Portsmouth_2003,2,2003-08-30,2003,39,0,0,Draw,0,0,Draw,A D'Urso,11,9,2,2,15,16,4,6,3,5,0,0,,,,,,,10,5.0,,,,,,,4,2.0,,,,,,,11,5.5,,,,,,,5,2.5,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,2,1.0,,,,,,,0,0.0,,,,,,,4,2.0,,,,,,,4,2.0,,,,,,,8,4.0,,,,,,,6,3.0,,,,,,,7,3.5,,,,,,,2,1.0,,,,,,,1,0.5,,,,,,,1,0.5
36,Southampton_Man United_2003,2,2003-08-31,2003,30,1,0,Winn,0,0,Draw,M Halsey,12,10,5,9,8,10,9,5,1,0,0,0,,,,,,,14,7.0,,,,,,,7,3.5,,,,,,,15,7.5,,,,,,,2,1.0,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,3,1.5,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,12,6.0,,,,,,,5,2.5,,,,,,,19,9.5,,,,,,,7,3.5,,,,,,,0,0.0,,,,,,,1,0.5
37,Man City_Arsenal_2003,2,2003-08-31,2003,21,1,2,Lost,1,0,Winn,G Poll,11,10,7,5,12,11,5,5,4,3,0,0,,,,,,,21,10.5,,,,,,,11,5.5,,,,,,,8,4.0,,,,,,,11,5.5,,,,,,,1,0.5,,,,,,,0,0.0,,,,,,,2,1.0,,,,,,,0,0.0,,,,,,,1,0.5,,,,,,,1,0.5,,,,,,,4,2.0,,,,,,,2,1.0,,,,,,,22,11.0,,,,,,,7,3.5,,,,,,,0,0.0,,,,,,,3,1.5
38,Charlton_Man United_2003,3,2003-09-13,2003,10,0,2,Lost,0,0,Draw,M Riley,8,14,3,9,19,18,3,3,2,2,1,0,,,,,,,20,6.67,,,,,,,9,3.0,,,,,,,20,6.67,,,,,,,10,3.33,,,,,,,2,0.67,,,,,,,1,0.33,,,,,,,3,1.0,,,,,,,1,0.33,,,,,,,5,1.67,,,,,,,3,1.0,,,,,,,27,9.0,,,,,,,12,4.0,,,,,,,24,8.0,,,,,,,15,5.0,,,,,,,0,0.0,,,,,,,2,0.67
39,Chelsea_Tottenham_2003,3,2003-09-13,2003,11,4,2,Winn,2,1,Winn,G Poll,12,9,6,3,16,20,10,3,1,4,0,0,,,,,,,29,9.67,,,,,,,12,4.0,,,,,,,23,7.67,,,,,,,10,3.33,,,,,,,4,1.33,,,,,,,3,1.0,,,,,,,0,0.0,,,,,,,1,0.33,,,,,,,3,1.0,,,,,,,2,0.67,,,,,,,12,4.0,,,,,,,5,1.67,,,,,,,37,12.33,,,,,,,6,2.0,,,,,,,2,0.67,,,,,,,7,2.33
40,Blackburn_Liverpool_2003,3,2003-09-13,2003,3,1,3,Lost,1,1,Draw,N Barry,8,21,5,14,13,11,5,10,2,2,1,0,,,,,,,39,13.0,,,,,,,23,7.67,,,,,,,22,7.33,,,,,,,15,5.0,,,,,,,7,2.33,,,,,,,3,1.0,,,,,,,3,1.0,,,,,,,0,0.0,,,,,,,4,1.33,,,,,,,1,0.33,,,,,,,21,7.0,,,,,,,10,3.33,,,,,,,24,8.0,,,,,,,2,0.67,,,,,,,0,0.0,,,,,,,2,0.67
41,Everton_Newcastle_2003,3,2003-09-13,2003,14,2,2,Draw,0,0,Draw,R Styles,9,4,7,2,20,21,6,3,5,5,1,1,,,,,,,21,7.0,,,,,,,13,4.33,,,,,,,37,12.33,,,,,,,13,4.33,,,,,,,3,1.0,,,,,,,3,1.0,,,,,,,5,1.67,,,,,,,0,0.0,,,,,,,4,1.33,,,,,,,1,0.33,,,,,,,41,13.67,,,,,,,26,8.67,,,,,,,31,10.33,,,,,,,15,5.0,,,,,,,0,0.0,,,,,,,7,2.33
42,Bolton_Middlesbrough_2003,3,2003-09-13,2003,5,2,0,Winn,1,0,Winn,P Dowd,13,7,8,6,17,14,10,1,3,3,0,0,,,,,,,29,9.67,,,,,,,19,6.33,,,,,,,29,9.67,,,,,,,21,7.0,,,,,,,2,0.67,,,,,,,2,0.67,,,,,,,6,2.0,,,,,,,0,0.0,,,,,,,2,0.67,,,,,,,0,0.0,,,,,,,17,5.67,,,,,,,6,2.0,,,,,,,31,10.33,,,,,,,5,1.67,,,,,,,1,0.33,,,,,,,6,2.0
43,Southampton_Wolves_2003,3,2003-09-13,2003,30,2,0,Winn,1,0,Winn,U Rennie,15,10,10,3,16,20,7,3,3,5,0,0,,,,,,,26,8.67,,,,,,,12,4.0,,,,,,,23,7.67,,,,,,,11,3.67,,,,,,,1,0.33,,,,,,,0,0.0,,,,,,,4,1.33,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,22,7.33,,,,,,,14,4.67,,,,,,,29,9.67,,,,,,,12,4.0,,,,,,,0,0.0,,,,,,,1,0.33
44,Arsenal_Portsmouth_2003,3,2003-09-13,2003,0,1,1,Draw,1,1,Draw,A Wiley,12,8,7,2,11,19,7,1,2,3,0,0,,,,,,,25,8.33,,,,,,,11,3.67,,,,,,,24,8.0,,,,,,,8,2.67,,,,,,,4,1.33,,,,,,,1,0.33,,,,,,,4,1.33,,,,,,,1,0.33,,,,,,,1,0.33,,,,,,,0,0.0,,,,,,,19,6.33,,,,,,,10,3.33,,,,,,,31,10.33,,,,,,,15,5.0,,,,,,,1,0.33,,,,,,,7,2.33
45,Birmingham_Fulham_2003,2,2003-09-14,2003,2,2,2,Draw,1,1,Draw,S Dunn,15,8,9,6,16,21,8,1,1,4,1,1,,,,,,,10,5.0,,,,,,,5,2.5,,,,,,,20,10.0,,,,,,,1,0.5,,,,,,,1,0.5,,,,,,,1,0.5,,,,,,,3,1.5,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,15,7.5,,,,,,,7,3.5,,,,,,,27,13.5,,,,,,,4,2.0,,,,,,,0,0.0,,,,,,,5,2.5
46,Man City_Aston Villa_2003,3,2003-09-14,2003,21,4,1,Winn,0,1,Lost,M Halsey,17,8,9,4,11,11,4,3,0,1,0,0,,,,,,,32,10.67,,,,,,,18,6.0,,,,,,,20,6.67,,,,,,,16,5.33,,,,,,,2,0.67,,,,,,,1,0.33,,,,,,,6,2.0,,,,,,,0,0.0,,,,,,,3,1.0,,,,,,,1,0.33,,,,,,,14,4.67,,,,,,,7,2.33,,,,,,,33,11.0,,,,,,,12,4.0,,,,,,,0,0.0,,,,,,,6,2.0
47,Leicester_Leeds_2003,3,2003-09-15,2003,19,4,0,Winn,2,0,Winn,J Winter,19,14,11,2,10,10,9,5,0,2,0,0,,,,,,,24,8.0,,,,,,,11,3.67,,,,,,,44,14.67,,,,,,,8,2.67,,,,,,,2,0.67,,,,,,,2,0.67,,,,,,,6,2.0,,,,,,,0,0.0,,,,,,,2,0.67,,,,,,,0,0.0,,,,,,,26,8.67,,,,,,,13,4.33,,,,,,,31,10.33,,,,,,,11,3.67,,,,,,,0,0.0,,,,,,,3,1.0
48,Aston Villa_Charlton_2003,3,2003-09-20,2003,1,2,1,Winn,1,0,Winn,C Foy,15,8,6,3,13,13,10,2,3,2,0,0,,,,,,,24,8.0,,,,,,,17,5.67,,,,,,,34,11.33,,,,,,,19,6.33,,,,,,,3,1.0,,,,,,,3,1.0,,,,,,,1,0.33,,,,,,,0,0.0,,,,,,,1,0.33,,,,,,,0,0.0,,,,,,,20,6.67,,,,,,,13,4.33,,,,,,,24,8.0,,,,,,,10,3.33,,,,,,,1,0.33,,,,,,,3,1.0
49,Portsmouth_Blackburn_2003,3,2003-09-20,2003,26,1,2,Lost,0,2,Lost,P Durkin,9,12,6,10,17,18,7,6,2,3,0,0,,,,,,,17,5.67,,,,,,,11,3.67,,,,,,,30,10.0,,,,,,,7,2.33,,,,,,,6,2.0,,,,,,,1,0.33,,,,,,,4,1.33,,,,,,,0,0.0,,,,,,,1,0.33,,,,,,,0,0.0,,,,,,,22,7.33,,,,,,,9,3.0,,,,,,,36,12.0,,,,,,,13,4.33,,,,,,,1,0.33,,,,,,,5,1.67
50,Newcastle_Bolton_2003,3,2003-09-20,2003,24,0,0,Draw,0,0,Draw,Graham Barber,14,8,7,6,15,12,7,5,1,1,0,0,,,,,,,26,8.67,,,,,,,15,5.0,,,,,,,33,11.0,,,,,,,11,3.67,,,,,,,1,0.33,,,,,,,1,0.33,,,,,,,4,1.33,,,,,,,0,0.0,,,,,,,3,1.0,,,,,,,0,0.0,,,,,,,18,6.0,,,,,,,11,3.67,,,,,,,29,9.67,,,,,,,10,3.33,,,,,,,0,0.0,,,,,,,3,1.0
51,Leeds_Birmingham_2003,3,2003-09-20,2003,18,0,2,Lost,0,0,Draw,D Gallagher,12,7,6,3,15,14,6,1,4,2,1,0,,,,,,,23,7.67,,,,,,,9,3.0,,,,,,,29,9.67,,,,,,,10,3.33,,,,,,,2,0.67,,,,,,,1,0.33,,,,,,,6,2.0,,,,,,,0,0.0,,,,,,,2,0.67,,,,,,,1,0.33,,,,,,,33,11.0,,,,,,,18,6.0,,,,,,,27,9.0,,,,,,,18,6.0,,,,,,,0,0.0,,,,,,,5,1.67
52,Liverpool_Leicester_2003,3,2003-09-20,2003,20,2,1,Winn,1,0,Winn,M Halsey,19,9,8,3,10,9,4,4,0,0,0,0,,,,,,,34,11.33,,,,,,,17,5.67,,,,,,,33,11.0,,,,,,,16,5.33,,,,,,,1,0.33,,,,,,,0,0.0,,,,,,,5,1.67,,,,,,,0,0.0,,,,,,,2,0.67,,,,,,,1,0.33,,,,,,,19,6.33,,,,,,,10,3.33,,,,,,,39,13.0,,,,,,,11,3.67,,,,,,,0,0.0,,,,,,,6,2.0
53,Wolves_Chelsea_2003,3,2003-09-20,2003,39,0,5,Lost,0,2,Lost,M Messias,8,14,4,8,15,15,1,3,2,3,0,0,,,,,,,21,7.0,,,,,,,6,2.0,,,,,,,26,8.67,,,,,,,9,3.0,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,5,1.67,,,,,,,0,0.0,,,,,,,4,1.33,,,,,,,4,1.33,,,,,,,17,5.67,,,,,,,8,2.67,,,,,,,23,7.67,,,,,,,8,2.67,,,,,,,1,0.33,,,,,,,6,2.0
54,Tottenham_Southampton_2003,3,2003-09-20,2003,34,1,3,Lost,0,2,Lost,A D'Urso,13,12,6,10,15,14,4,7,1,1,0,0,,,,,,,38,12.67,,,,,,,10,3.33,,,,,,,29,9.67,,,,,,,15,5.0,,,,,,,2,0.67,,,,,,,1,0.33,,,,,,,1,0.33,,,,,,,0,0.0,,,,,,,4,1.33,,,,,,,2,0.67,,,,,,,14,4.67,,,,,,,7,2.33,,,,,,,27,9.0,,,,,,,4,1.33,,,,,,,0,0.0,,,,,,,4,1.33
55,Fulham_Man City_2003,2,2003-09-20,2003,15,2,2,Draw,0,0,Draw,P Dowd,13,7,9,6,14,19,2,4,2,5,0,0,,,,,,,17,8.5,,,,,,,9,4.5,,,,,,,18,9.0,,,,,,,7,3.5,,,,,,,3,1.5,,,,,,,1,0.5,,,,,,,1,0.5,,,,,,,0,0.0,,,,,,,2,1.0,,,,,,,1,0.5,,,,,,,8,4.0,,,,,,,5,2.5,,,,,,,16,8.0,,,,,,,6,3.0,,,,,,,0,0.0,,,,,,,1,0.5
56,Middlesbrough_Everton_2003,3,2003-09-21,2003,23,1,0,Winn,1,0,Winn,A Wiley,9,9,4,5,12,14,4,6,2,3,0,0,,,,,,,37,12.33,,,,,,,20,6.67,,,,,,,28,9.33,,,,,,,9,3.0,,,,,,,2,0.67,,,,,,,0,0.0,,,,,,,3,1.0,,,,,,,0,0.0,,,,,,,7,2.33,,,,,,,4,1.33,,,,,,,22,7.33,,,,,,,14,4.67,,,,,,,28,9.33,,,,,,,8,2.67,,,,,,,0,0.0,,,,,,,3,1.0
57,Man United_Arsenal_2003,3,2003-09-21,2003,22,0,0,Draw,0,0,Draw,S Bennett,9,6,7,1,11,15,4,3,4,3,0,1,,,,,,,27,9.0,,,,,,,11,3.67,,,,,,,18,6.0,,,,,,,18,6.0,,,,,,,5,1.67,,,,,,,1,0.33,,,,,,,2,0.67,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,0,0.0,,,,,,,27,9.0,,,,,,,7,2.33,,,,,,,20,6.67,,,,,,,6,2.0,,,,,,,0,0.0,,,,,,,6,2.0
58,Arsenal_Newcastle_2003,4,2003-09-26,2003,0,3,2,Winn,1,1,Draw,M Riley,11,5,7,4,13,17,3,4,0,1,0,0,37.0,12.33,,,,,37,9.25,18.0,6.0,,,,,18,4.5,35.0,11.67,,,,,35,8.75,15.0,5.0,,,,,15,3.75,5.0,1.67,,,,,5,1.25,2.0,0.67,,,,,2,0.5,6.0,2.0,,,,,6,1.5,1.0,0.33,,,,,1,0.25,2.0,0.67,,,,,2,0.5,1.0,0.33,,,,,1,0.25,27.0,9.0,,,,,27,6.75,12.0,4.0,,,,,12,3.0,50.0,16.67,,,,,50,12.5,16.0,5.33,,,,,16,4.0,1.0,0.33,,,,,1,0.25,10.0,3.33,,,,,10,2.5
59,Leicester_Man United_2003,4,2003-09-27,2003,19,1,4,Lost,0,3,Lost,G Poll,10,11,4,9,7,11,7,3,0,0,0,0,43.0,14.33,,,,,43,10.75,22.0,7.33,,,,,22,5.5,54.0,18.0,,,,,54,13.5,17.0,5.67,,,,,17,4.25,6.0,2.0,,,,,6,1.5,4.0,1.33,,,,,4,1.0,6.0,2.0,,,,,6,1.5,0.0,0.0,,,,,0,0.0,2.0,0.67,,,,,2,0.5,0.0,0.0,,,,,0,0.0,40.0,13.33,,,,,40,10.0,15.0,5.0,,,,,15,3.75,41.0,13.67,,,,,41,10.25,16.0,5.33,,,,,16,4.0,0.0,0.0,,,,,0,0.0,5.0,1.67,,,,,5,1.25
60,Southampton_Middlesbrough_2003,4,2003-09-27,2003,30,0,1,Lost,0,1,Lost,B Knight,10,12,6,9,12,19,4,4,4,3,1,0,41.0,13.67,,,,,41,10.25,22.0,7.33,,,,,22,5.5,39.0,13.0,,,,,39,9.75,18.0,6.0,,,,,18,4.5,3.0,1.0,,,,,3,0.75,1.0,0.33,,,,,1,0.25,7.0,2.33,,,,,7,1.75,0.0,0.0,,,,,0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,,,,,0,0.0,32.0,10.67,,,,,32,8.0,17.0,5.67,,,,,17,4.25,49.0,16.33,,,,,49,12.25,15.0,5.0,,,,,15,3.75,0.0,0.0,,,,,0,0.0,6.0,2.0,,,,,6,1.5
61,Bolton_Wolves_2003,4,2003-09-27,2003,5,1,1,Draw,0,1,Lost,M Dean,22,8,14,4,16,4,12,3,2,0,0,0,42.0,14.0,,,,,42,10.5,27.0,9.0,,,,,27,6.75,46.0,15.33,,,,,46,11.5,31.0,10.33,,,,,31,7.75,4.0,1.33,,,,,4,1.0,3.0,1.0,,,,,3,0.75,9.0,3.0,,,,,9,2.25,0.0,0.0,,,,,0,0.0,2.0,0.67,,,,,2,0.5,0.0,0.0,,,,,0,0.0,24.0,8.0,,,,,24,6.0,12.0,4.0,,,,,12,3.0,45.0,15.0,,,,,45,11.25,6.0,2.0,,,,,6,1.5,1.0,0.33,,,,,1,0.25,9.0,3.0,,,,,9,2.25
